,COM,NAME,POP_15,geonameid,Department/feature_code
33685,50498,Saint-Joseph,792,6454140.0,ADM4
33686,50505,Saint-Loup,716,6454390.0,ADM4
33687,50507,Saint-Marcouf,342,6615918.0,ADM4
33688,50509,Sainte-Marie-du-Mont,733,6433365.0,ADM4
33689,50516,Saint-Martin-des-Champs,2327,6617687.0,ADM4
33690,50529,Saint-Nicolas-des-Bois,99,6613264.0,ADM4
33691,50568,Saussey,478,6428880.0,ADM4
33692,50569,Savigny,441,6617616.0,ADM4
33693,50574,Servon,274,6615066.0,ADM4
33694,50584,Subligny,367,6428310.0,ADM4
33695,50598,Tocqueville,282,6453908.0,ADM4
33696,50607,La Trinité,400,6618253.0,ADM4
33697,50610,Urville,204,6615006.0,ADM4
33698,50629,Vesly,715,6430682.0,ADM4
33699,50636,Vierville,38,6454231.0,ADM4
33700,51005,Allemant,158,6452372.0,ADM4
33701,51032,Bagneux,467,6446457.0,ADM4
33702,51034,Bannay,17,6612970.0,ADM4
33703,51035,Bannes,300,6613374.0,ADM4
33704,51042,Baye,419,6449530.0,ADM4
33705,51043,Bazancourt,2041,6449531.0,ADM4
33706,51065,Blacy,670,6451838.0,ADM4
33707,51069,Bligny,124,6613425.0,ADM4
33708,51072,Bouilly,188,6614124.0,ADM4
33709,51085,Le Breuil,393,6614558.0,ADM4
33710,51086,Breuil,349,6616931.0,ADM4
33711,51092,Broyes,364,6455156.0,ADM4
33712,51095,Le Buisson,84,6456937.0,ADM4
33713,51098,Bussy-le-Repos,136,6613557.0,ADM4
33714,51101,Caurel,631,6612977.0,ADM4
33715,51106,Cernon,128,6448814.0,ADM4
33716,51115,Champfleury,530,6616933.0,ADM4
33717,51118,Champigny,1379,6617916.0,ADM4
33718,51122,Changy,120,6435726.0,ADM4
33719,51130,Charmont,218,6446239.0,ADM4
33720,51139,Chaudefontaine,328,6435732.0,ADM4
33721,51145,Chenay,240,6451257.0,ADM4
33722,51183,Courcy,1034,6613467.0,ADM4
33723,51204,Damery,1448,6444380.0,ADM4
33724,51239,Étréchy,108,6435808.0,ADM4
33725,51249,Festigny,409,6612901.0,ADM4
33726,51251,Flavigny,166,6435816.0,ADM4
33727,51259,Francheville,211,6450766.0,ADM4
33728,51260,Le Fresne,74,6456183.0,ADM4
33729,51263,Fromentières,380,6436401.0,ADM4
33730,51266,Germaine,510,6435825.0,ADM4
33731,51267,Germigny,187,6613639.0,ADM4
33732,51286,Hauteville,244,6424957.0,ADM4
33733,51305,Janvry,136,6435852.0,ADM4
33734,51312,Juvigny,934,6424974.0,ADM4
33735,51315,Landricourt,160,6424982.0,ADM4
33736,51337,Magneux,279,6616952.0,ADM4
33737,51350,Margny,114,6615804.0,ADM4
33738,51351,Marigny,108,6613955.0,ADM4
33739,51352,Marolles,903,6427316.0,ADM4
33740,51378,Monthelon,352,6435907.0,ADM4
33741,51380,Montmirail,3643,6442630.0,ADM4
33742,51384,Morangis,373,6435910.0,ADM4
33743,51390,Moussy,735,6435915.0,ADM4
33744,51402,Neuvy,234,6454128.0,ADM4
33745,51410,Œuilly,621,6618091.0,ADM4
33746,51412,Ognes,68,6615673.0,ADM4
33747,51418,Ormes,447,6613379.0,ADM4
33748,51444,Pouillon,496,6433935.0,ADM4
33749,51446,Pringy,411,6443801.0,ADM4
33750,51456,Remicourt,56,6435959.0,ADM4
33751,51459,Réveillon,105,6439214.0,ADM4
33752,51460,Rieux,197,6435962.0,ADM4
33753,51464,Romain,329,6613951.0,ADM4
33754,51465,Romery,157,6435964.0,ADM4
33755,51468,Rosnay,338,6432957.0,ADM4
33756,51475,Saint-Chéron,63,6446197.0,ADM4
33757,51480,Sainte-Gemme,141,6613454.0,ADM4
33758,51484,Saint-Gilles,283,6612453.0,ADM4
33759,51493,Saint-Léonard,109,6435986.0,ADM4
33760,51495,Saint-Loup,83,6613422.0,ADM4
33761,51509,Saint-Pierre,289,6453971.0,ADM4
33762,51516,Saint-Saturnin,58,6618284.0,ADM4
33763,51521,Saint-Vrain,226,6454882.0,ADM4
33764,51525,Sarry,2063,6617930.0,ADM4
33765,51529,Selles,396,6436015.0,ADM4
33766,51568,Thil,295,6613704.0,ADM4
33767,51592,Vandières,317,6436894.0,ADM4
33768,51596,Vauchamps,359,6436066.0,ADM4
33769,51597,Vauciennes,336,6439018.0,ADM4
33770,51607,Verdon,209,6436075.0,ADM4
33771,51609,Verneuil,839,6436077.0,ADM4
33772,51610,Verrières,421,6440270.0,ADM4
33773,51635,Villers-le-Sec,121,6442167.0,ADM4
33774,51643,Vinay,602,6433467.0,ADM4
33775,51644,Vincelles,299,6436101.0,ADM4
33776,51657,Vrigny,214,6434764.0,ADM4
33777,52002,Aigremont,19,6452531.0,ADM4
33778,52037,Bannes,384,6614679.0,ADM4
33779,52039,Baudrecourt,97,6449595.0,ADM4
33780,52043,Belmont,54,6617468.0,ADM4
33781,52051,Bize,90,6450496.0,ADM4
33782,52055,Blécourt,111,6450077.0,ADM4
33783,52062,Bourg,151,6453493.0,ADM4
33784,52075,Briaucourt,189,6450839.0,ADM4
33785,52108,Charmes,149,6446541.0,ADM4
33786,52119,Chaudenay,339,6436129.0,ADM4
33787,52121,Chaumont,22333,6455330.0,ADM4
33788,52141,Condes,309,6436144.0,ADM4
33789,52145,Coublanc,116,6436146.0,ADM4
33790,52156,Curel,424,6436151.0,ADM4
33791,52159,Cuves,23,6454208.0,ADM4
33792,52163,Dampierre,392,6613376.0,ADM4
33793,52175,Donjeux,380,6436166.0,ADM4
33794,52196,Faverolles,104,6453912.0,ADM4
33795,52198,Fays,77,6445542.0,ADM4
33796,52200,Flagey,82,6453848.0,ADM4
33797,52223,Gilley,69,6429803.0,ADM4
33798,52228,Grandchamp,67,6443979.0,ADM4
33799,52290,Les Loges,136,6456455.0,ADM4
33800,52291,Longchamp,75,6428700.0,ADM4
33801,52300,Magneux,178,6616995.0,ADM4
33802,52301,Maisoncelles,53,6454641.0,ADM4
33803,52302,Maizières,192,6441999.0,ADM4
33804,52318,Melay,266,6436249.0,ADM4
33805,52325,Millières,110,6424386.0,ADM4
33806,52347,Narcy,255,6454384.0,ADM4
33807,52358,Noyers,80,6613844.0,ADM4
33808,52386,Perthes,554,6617684.0,ADM4
33809,52406,Pressigny,200,6444181.0,ADM4
33810,52422,Richebourg,288,6614465.0,ADM4
33811,52443,Sailly,35,6444064.0,ADM4
33812,52453,Saint-Maurice,138,6455344.0,ADM4
33813,52459,Sarcey,113,6441740.0,ADM4
33814,52465,Saulxures,129,8285532.0,ADM4
33815,52467,Savigny,61,6613823.0,ADM4
33816,52470,Serqueux,436,6443529.0,ADM4
33817,52503,Valleroy,23,6454317.0,ADM4
33818,52513,Velles,72,6433002.0,ADM4
33819,52520,Vicq,155,6453554.0,ADM4
33820,52535,Villiers-le-Sec,711,6446360.0,ADM4
33821,52545,Voisines,88,6446096.0,ADM4
33822,53012,Athée,501,6449631.0,ADM4
33823,53014,Azé,3375,6616743.0,ADM4
33824,53016,Bais,1250,6449634.0,ADM4
33825,53019,Bannes,125,6449637.0,ADM4
33826,53033,La Boissière,118,6456805.0,ADM4
33827,53054,Changé,5764,6614139.0,ADM4
33828,53068,Chérancé,160,6617021.0,ADM4
33829,53078,Coudray,879,6453886.0,ADM4
33830,53084,Craon,4509,6455166.0,ADM4
33831,53091,Désertines,502,6446574.0,ADM4
33832,53101,Fromentières,831,6435823.0,ADM4
33833,53112,Le Ham,405,6456204.0,ADM4
33834,53117,Houssay,481,6434022.0,ADM4
33835,53130,Laval,49848,6613711.0,ADM4
33836,53158,Montjean,1023,6427775.0,ADM4
33837,53169,Olivet,417,6434674.0,ADM4
33838,53177,La Pellerine,349,6617031.0,ADM4
33839,53184,Préaux,167,6432952.0,ADM4
33840,53203,Saint-Brice,530,6613637.0,ADM4
33841,53214,Saint-Erblon,173,6612617.0,ADM4
33842,53232,Saint-Léger,309,6617035.0,ADM4
33843,53236,Saint-Mars-du-Désert,157,6613984.0,ADM4
33844,53254,Saint-Sulpice,244,6615634.0,ADM4
33845,54003,Aboncourt,104,6455366.0,ADM4
33846,54012,Amance,333,6450775.0,ADM4
33847,54016,Andilly,283,6452046.0,ADM4
33848,54032,Autrey,178,6614282.0,ADM4
33849,54033,Avillers,120,6613315.0,ADM4
33850,54034,Avrainville,213,6614098.0,ADM4
33851,54035,Avricourt,385,6455187.0,ADM4
33852,54041,Bagneux,159,6446509.0,ADM4
33853,54057,Beaumont,69,6613408.0,ADM4
33854,54059,Belleau,744,6446472.0,ADM4
33855,54060,Belleville,1422,6617699.0,ADM4
33856,54069,Beuvillers,399,6447215.0,ADM4
33857,54078,Blémerey,67,6618468.0,ADM4
33858,54081,Boismont,418,6449741.0,ADM4
33859,54082,Boncourt,191,6446503.0,ADM4
33860,54088,Bouvron,253,6449078.0,ADM4
33861,54093,Brainville,156,6617043.0,ADM4
33862,54106,Bures,66,6455207.0,ADM4
33863,54121,Charmois,186,6613666.0,ADM4
33864,54123,Chavigny,1875,6424799.0,ADM4
33865,54140,Courcelles,103,6616210.0,ADM4
33866,54151,Cutry,1023,6436565.0,ADM4
33867,54189,Favières,600,6444428.0,ADM4
33868,54192,Ferrières,303,6617371.0,ADM4
33869,54208,Francheville,280,6617251.0,ADM4
33870,54209,Franconville,75,6436615.0,ADM4
33871,54227,Giraumont,1371,6436632.0,ADM4
33872,54232,Gondreville,2828,6438725.0,ADM4
33873,54250,Haraucourt,719,6425967.0,ADM4
33874,54271,Igney,128,6613661.0,ADM4
33875,54287,Lachapelle,271,6617744.0,ADM4
33876,54320,Loisy,334,6442299.0,ADM4
33877,54327,Lucey,615,6442818.0,ADM4
33878,54336,Maizières,1000,6439696.0,ADM4
33879,54355,Martincourt,95,6454303.0,ADM4
33880,54364,Méréville,1372,6446168.0,ADM4
33881,54369,Millery,630,6436752.0,ADM4
33882,54377,Montigny,143,6614750.0,ADM4
33883,54382,Mont-Saint-Martin,8397,6425085.0,ADM4
33884,54391,Moutiers,1574,6436770.0,ADM4
33885,54416,Pannes,166,6436792.0,ADM4
33886,54428,Pierrepont,874,6615909.0,ADM4
33887,54429,Pierreville,315,6435530.0,ADM4
33888,54457,Remoncourt,45,6614903.0,ADM4
33889,54461,Romain,70,6454252.0,ADM4
33890,54472,Saint-Clément,852,6614983.0,ADM4
33891,54473,Saint-Firmin,270,6615734.0,ADM4
33892,54474,Sainte-Geneviève,192,6615675.0,ADM4
33893,54475,Saint-Germain,160,6618161.0,ADM4
33894,54478,Saint-Marcel,155,6430601.0,ADM4
33895,54479,Saint-Mard,89,6615676.0,ADM4
33896,54480,Saint-Martin,61,6441329.0,ADM4
33897,54486,Saint-Remimont,347,6454849.0,ADM4
33898,54488,Saint-Sauveur,52,6616488.0,ADM4
33899,54491,Sancy,333,6617688.0,ADM4
33900,54502,Serres,241,6436862.0,ADM4
33901,54521,Thil,1730,6612210.0,ADM4
33902,54542,Valleroy,2359,6612401.0,ADM4
33903,54546,Vandières,924,6616968.0,ADM4
33904,54582,Villette,183,6436926.0,ADM4
33905,55010,Ancerville,2770,6613284.0,ADM4
33906,55137,Cuisy,51,6436972.0,ADM4
33907,55289,Levoncourt,57,6613710.0,ADM4
33908,55364,Mouzay,710,6433064.0,ADM4
33909,55430,Ribeaucourt,87,6437172.0,ADM4
33910,55446,Rumont,87,6443814.0,ADM4
33911,55495,Sorbey,263,6617105.0,ADM4
33912,55535,Vaudoncourt,81,6617112.0,ADM4
33913,55545,Verdun,18139,6437249.0,ADM4
33914,55562,Villers-le-Sec,127,6425323.0,ADM4
33915,55578,Warcq,215,6437273.0,ADM4
33916,56025,Brignac,181,6449833.0,ADM4
33917,56035,Caro,1178,6424457.0,ADM4
33918,56039,La Chapelle-Neuve,965,6614955.0,ADM4
33919,56057,Le Faouët,2815,6616109.0,ADM4
33920,56059,Les Forges,461,6456596.0,ADM4
33921,56079,Guillac,1376,6432247.0,ADM4
33922,56108,Larré,1016,6437288.0,ADM4
33923,56169,Plouhinec,5307,6617125.0,ADM4
33924,56194,Rieux,2848,6443409.0,ADM4
33925,56200,Ruffiac,1435,6437365.0,ADM4
33926,56203,Saint-Aignan,593,6426081.0,ADM4
33927,56205,Saint-Armel,894,6613985.0,ADM4
33928,56207,Saint-Barthélemy,1191,6442096.0,ADM4
33929,56216,Saint-Gorgon,378,6437377.0,ADM4
33930,56220,Sainte-Hélène,1208,6432404.0,ADM4
33931,56228,Saint-Marcel,1060,6432978.0,ADM4
33932,56233,Saint-Philibert,1529,6428863.0,ADM4
33933,57001,Aboncourt,363,6613334.0,ADM4
33934,57020,Ancerville,291,6617062.0,ADM4
33935,57024,Antilly,163,6450097.0,ADM4
33936,57030,Arry,536,6451280.0,ADM4
33937,57034,Aspach,33,6455226.0,ADM4
33938,57037,Aube,266,6617246.0,ADM4
33939,57042,Avricourt,627,6450110.0,ADM4
33940,57048,Bannay,71,6449909.0,ADM4
33941,57054,Baudrecourt,187,6449914.0,ADM4
33942,57102,Bousse,3098,6437411.0,ADM4
33943,57116,Buchy,117,6437423.0,ADM4
33944,57145,Coincy,310,6424824.0,ADM4
33945,57182,Donjeux,88,6437479.0,ADM4
33946,57193,Ennery,1972,6454351.0,ADM4
33947,57218,Fleury,1125,6615661.0,ADM4
33948,57249,Glatigny,246,6438722.0,ADM4
33949,57352,Jussy,463,6613234.0,ADM4
33950,57375,Lagarde,186,6613945.0,ADM4
33951,57422,Louvigny,902,6437679.0,ADM4
33952,57424,Lucy,216,6443309.0,ADM4
33953,57447,Marly,10023,6617145.0,ADM4
33954,57449,Marsilly,536,6453726.0,ADM4
33955,57478,Montdidier,76,6437726.0,ADM4
33956,57488,Moussey,573,6617148.0,ADM4
33957,57494,Munster,254,6454565.0,ADM4
33958,57552,Pouilly,631,6454366.0,ADM4
33959,57559,Puzieux,185,6613306.0,ADM4
33960,57572,Rémilly,2102,6454389.0,ADM4
33961,57582,Richemont,1951,6443408.0,ADM4
33962,57607,Sainte-Barbe,729,6617904.0,ADM4
33963,57611,Saint-Georges,203,6453713.0,ADM4
33964,57621,Saint-Médard,95,6616024.0,ADM4
33965,57656,Sorbey,367,6613285.0,ADM4
33966,57690,Valmont,3203,6437905.0,ADM4
33967,57701,Vaux,818,6431871.0,ADM4
33968,57715,Vigny,346,6446354.0,ADM4
33969,57727,Viviers,126,6612253.0,ADM4
33970,58007,Annay,340,6450243.0,ADM4
33971,58016,Asnois,156,6449957.0,ADM4
33972,58026,Beaulieu,168,6615752.0,ADM4
33973,58033,Bitry,311,6449972.0,ADM4
33974,58037,Brassy,625,6444299.0,ADM4
33975,58040,Brinay,149,6447441.0,ADM4
33976,58043,Bussy-la-Pesle,57,6613540.0,ADM4
33977,58054,Champlin,39,6449989.0,ADM4
33978,58069,Chaumot,163,6613558.0,ADM4
33979,58070,Chazeuil,57,6613538.0,ADM4
33980,58074,Chiddes,331,6614848.0,ADM4
33981,58079,Clamecy,3867,6424821.0,ADM4
33982,58090,Courcelles,211,6616007.0,ADM4
33983,58099,Dommartin,172,6444390.0,ADM4
33984,58118,Fours,658,6432228.0,ADM4
33985,58133,Héry,72,6614174.0,ADM4
33986,58150,Lys,106,6440495.0,ADM4
33987,58156,Marcy,163,6454574.0,ADM4
33988,58184,Moussy,107,6454893.0,ADM4
33989,58189,Narcy,533,6436266.0,ADM4
33990,58191,Neuilly,125,6430508.0,ADM4
33991,58196,Nolay,366,6616086.0,ADM4
33992,58198,Oisy,311,6454386.0,ADM4
33993,58213,Pougny,465,6438050.0,ADM4
33994,58221,Rémilly,156,6437809.0,ADM4
33995,58222,Rix,155,6433723.0,ADM4
33996,58226,Saint-Agnan,149,6617928.0,ADM4
33997,58237,Saint-Didier,29,6613445.0,ADM4
33998,58238,Saint-Éloi,2139,6438069.0,ADM4
33999,58239,Saint-Firmin,181,6613983.0,ADM4
34000,58242,Saint-Germain-des-Bois,109,6438072.0,ADM4
34001,58251,Saint-Loup,489,6616751.0,ADM4
34002,58253,Sainte-Marie,84,6454391.0,ADM4
34003,58255,Saint-Martin-du-Puy,276,6438082.0,ADM4
34004,58257,Saint-Maurice,56,6617176.0,ADM4
34005,58261,Saint-Père,1120,6617178.0,ADM4
34006,58263,Saint-Pierre-du-Mont,200,6438087.0,ADM4
34007,58269,Saint-Sulpice,415,6454393.0,ADM4
34008,58286,Tannay,591,6454395.0,ADM4
34009,58289,Ternant,203,6428150.0,ADM4
34010,58306,Verneuil,306,6453747.0,ADM4
34011,58310,Villiers-le-Sec,51,6436386.0,ADM4
34012,59001,Abancourt,459,6613159.0,ADM4
34013,59004,Aix,1149,6452171.0,ADM4
34014,59043,Bailleul,14337,6455196.0,ADM4
34015,59058,Beaufort,972,6448783.0,ADM4
34016,59062,Beaurieux,163,6450057.0,ADM4
34017,59085,Blécourt,308,6449601.0,ADM4
34018,59160,Crespin,4471,6613816.0,ADM4
34019,59163,Croix,21239,6455333.0,ADM4
34020,59214,Estrées,1111,6438219.0,ADM4
34021,59223,Le Favril,508,6616289.0,ADM4
34022,59232,La Flamengrie,400,6613208.0,ADM4
34023,59244,Fontaine-Notre-Dame,1786,6438243.0,ADM4
34024,59283,Hargnies,604,6438275.0,ADM4
34025,59344,Leval,2476,6613128.0,ADM4
34026,59383,Marly,11590,6438351.0,ADM4
34027,59400,Merville,9967,6438365.0,ADM4
34028,59422,Naves,632,6438380.0,ADM4
34029,59446,Oisy,594,6454418.0,ADM4
34030,59469,Pradelles,381,6616795.0,ADM4
34031,59529,Saint-Aubin,371,6426547.0,ADM4
34032,59552,Sancourt,204,6430645.0,ADM4
34033,59571,Solesmes,4437,6438500.0,ADM4
34034,59613,Vicq,1499,6444097.0,ADM4
34035,59619,Villereau,975,6613493.0,ADM4
34036,60001,Abancourt,647,6452420.0,ADM4
34037,60009,Allonne,1524,6614064.0,ADM4
34038,60020,Antilly,279,6449885.0,ADM4
34039,60022,Apremont,679,6450099.0,ADM4
34040,60023,Armancourt,561,6614085.0,ADM4
34041,60030,Auteuil,573,6451201.0,ADM4
34042,60035,Avricourt,254,6617041.0,ADM4
34043,60043,Bailly,642,6455201.0,ADM4
34044,60045,Barbery,562,6450117.0,ADM4
34045,60047,Baron,774,6450852.0,ADM4
34046,60048,Baugy,245,6450120.0,ADM4
34047,60049,Bazancourt,130,6450121.0,ADM4
34048,60056,Beaurepaire,63,6455078.0,ADM4
34049,60058,Beauvoir,265,6451832.0,ADM4
34050,60062,Berlancourt,334,6615646.0,ADM4
34051,60072,Bitry,321,6613066.0,ADM4
34052,60084,Bonnières,163,6455203.0,ADM4
34053,60104,Breteuil,4534,6616280.0,ADM4
34054,60105,Brétigny,413,6438594.0,ADM4
34055,60111,Broyes,181,6612674.0,ADM4
34056,60117,Bussy,324,6454429.0,ADM4
34057,60121,Campagne,170,6612197.0,ADM4
34058,60145,Chelles,521,6443604.0,ADM4
34059,60149,Chevrières,1938,6613751.0,ADM4
34060,60157,Clermont,10548,6454948.0,ADM4
34061,60161,Conteville,80,6454683.0,ADM4
34062,60163,Cormeilles,445,6438643.0,ADM4
34063,60192,Cuy,216,6438664.0,ADM4
34064,60201,Dompierre,243,6454830.0,ADM4
34065,60232,Ferrières,508,6613798.0,ADM4
34066,60239,Fleury,545,6454436.0,ADM4
34067,60248,Fouilloy,195,6613517.0,ADM4
34068,60254,Francières,549,6613541.0,ADM4
34069,60273,Giraumont,534,6438720.0,ADM4
34070,60275,Glatigny,224,6437529.0,ADM4
34071,60279,Gondreville,212,6616825.0,ADM4
34072,60286,Grandvilliers,2994,6430417.0,ADM4
34073,60295,Halloy,455,6439588.0,ADM4
34074,60297,Le Hamel,174,6617225.0,ADM4
34075,60301,Haucourt,136,6443267.0,ADM4
34076,60306,Hécourt,157,6430433.0,ADM4
34077,60323,Janville,696,6427270.0,ADM4
34078,60326,Jonquières,611,6451553.0,ADM4
34079,60332,Labruyère,677,6438770.0,ADM4
34080,60385,Marolles,690,6454244.0,ADM4
34081,60388,Martincourt,130,6438817.0,ADM4
34082,60389,Maucourt,254,6617229.0,ADM4
34083,60427,Monts,179,6438842.0,ADM4
34084,60432,Mortefontaine,837,6614002.0,ADM4
34085,60434,Mortemer,221,6443353.0,ADM4
34086,60440,Moyenneville,631,6439741.0,ADM4
34087,60462,Noailles,2857,6438864.0,ADM4
34088,60464,Nointel,1001,6438866.0,ADM4
34089,60472,Offoy,113,6614347.0,ADM4
34090,60473,Ognes,290,6614956.0,ADM4
34091,60496,Plainville,160,6438890.0,ADM4
34092,60506,Pont-l'Évêque,669,6427383.0,ADM4
34093,60512,Pouilly,149,6454453.0,ADM4
34094,60539,Rieux,1554,6454454.0,ADM4
34095,60543,Rocquemont,115,6438925.0,ADM4
34096,60544,Rocquencourt,191,6438926.0,ADM4
34097,60546,Rosières,136,6425775.0,ADM4
34098,60547,Rosoy,631,6693666.0,ADM4
34099,60552,Rouville,263,6438932.0,ADM4
34100,60559,La Rue-Saint-Pierre,799,6456465.0,ADM4
34101,60560,Rully,724,6438937.0,ADM4
34102,60566,Saint-Arnoult,216,6454132.0,ADM4
34103,60574,Saint-Félix,634,6454177.0,ADM4
34104,60575,Sainte-Geneviève,3092,6436839.0,ADM4
34105,60579,Saint-Jean-aux-Bois,316,6426086.0,ADM4
34106,60582,Saint-Léger-aux-Bois,801,6438956.0,ADM4
34107,60588,Saint-Maur,386,6614004.0,ADM4
34108,60589,Saint-Maximin,3119,6431428.0,ADM4
34109,60591,Saint-Paul,1536,6617886.0,ADM4
34110,60597,Saint-Sauveur,1663,6614001.0,ADM4
34111,60598,Saint-Sulpice,1001,6442107.0,ADM4
34112,60599,Saint-Thibault,310,6426573.0,ADM4
34113,60611,Senantes,642,6613240.0,ADM4
34114,60612,Senlis,14777,6454459.0,ADM4
34115,60624,Sully,167,6427513.0,ADM4
34116,60634,Thieux,425,6438995.0,ADM4
34117,60658,Vauciennes,683,6436067.0,ADM4
34118,60663,Velennes,237,6613785.0,ADM4
34119,60671,Versigny,378,6618082.0,ADM4
34120,60674,Vieux-Moulin,648,6439028.0,ADM4
34121,61008,Aube,1328,6449898.0,ADM4
34122,61011,Aubusson,426,6450164.0,ADM4
34123,61020,Avoine,229,6450172.0,ADM4
34124,61021,Avrilly,119,6450173.0,ADM4
34125,61023,Bailleul,615,6455204.0,ADM4
34126,61026,Barville,198,6616274.0,ADM4
34127,61030,La Bazoque,262,6617247.0,ADM4
34128,61034,Beaulieu,210,6616785.0,ADM4
34129,61039,La Bellière,121,6614673.0,ADM4
34130,61051,Boitron,352,6450195.0,ADM4
34131,61055,Boucé,619,6454906.0,ADM4
34132,61067,Bures,167,6436527.0,ADM4
34133,61072,Canapville,215,6614760.0,ADM4
34134,61102,Le Châtellier,420,6456275.0,ADM4
34135,61103,Chaumont,181,6439053.0,ADM4
34136,61104,La Chaux,51,6615098.0,ADM4
34137,61111,Colombiers,340,6454464.0,ADM4
34138,61133,Courtomer,752,6443628.0,ADM4
34139,61138,Croisilles,202,6613875.0,ADM4
34140,61146,Dompierre,396,6454433.0,ADM4
34141,61158,Faverolles,143,6439089.0,ADM4
34142,61159,Fay,71,6454467.0,ADM4
34143,61160,Feings,207,6439090.0,ADM4
34144,61169,Flers,14852,6618400.0,ADM4
34145,61170,Fleuré,220,6614805.0,ADM4
34146,61176,Francheville,154,6454240.0,ADM4
34147,61202,Hauterive,488,6445886.0,ADM4
34148,61207,Igé,663,6442277.0,ADM4
34149,61215,Laleu,364,6444553.0,ADM4
34150,61224,Larré,428,6439126.0,ADM4
34151,61317,Orgères,142,6613876.0,ADM4
34152,61321,Pacé,348,6439200.0,ADM4
34153,61322,Parfondeval,115,6425132.0,ADM4
34154,61348,Réveillon,361,6435961.0,ADM4
34155,61370,Saint-Brice,158,6427825.0,ADM4
34156,61433,Saint-Nicolas-des-Bois,289,6616919.0,ADM4
34157,61443,Saint-Paul,652,6613407.0,ADM4
34158,61445,Saint-Pierre-d'Entremont,712,6616674.0,ADM4
34159,61501,Verrières,423,6439334.0,ADM4
34160,62033,Annay,4261,6455367.0,ADM4
34161,62040,Arques,9932,6454954.0,ADM4
34162,62042,Athies,973,6450249.0,ADM4
34163,62084,Barly,220,6451299.0,ADM4
34164,62154,Bonnières,656,6439386.0,ADM4
34165,62166,Bours,609,6440665.0,ADM4
34166,62175,Brévillers,157,6444303.0,ADM4
34167,62219,Caumont,176,6618104.0,ADM4
34168,62236,Contes,325,6454919.0,ADM4
34169,62252,La Couture,2799,6618414.0,ADM4
34170,62256,Crépy,151,6615655.0,ADM4
34171,62259,Croisilles,1819,6430711.0,ADM4
34172,62273,Doudeauville,552,6617634.0,ADM4
34173,62277,Drocourt,2948,6439485.0,ADM4
34174,62280,Dury,341,6615658.0,ADM4
34175,62319,Éterpigny,256,6439514.0,ADM4
34176,62322,Famechon,116,6618401.0,ADM4
34177,62337,Flers,221,6439093.0,ADM4
34178,62339,Fleury,124,6613712.0,ADM4
34179,62375,Gommecourt,100,6618395.0,ADM4
34180,62386,Grenay,6914,6433208.0,ADM4
34181,62388,Grigny,295,6618393.0,ADM4
34182,62404,Halloy,225,6454440.0,ADM4
34183,62414,Haucourt,247,6618391.0,ADM4
34184,62418,Hauteville,317,6613737.0,ADM4
34185,62433,Héricourt,98,6439610.0,ADM4
34186,62437,Herly,329,6439613.0,ADM4
34187,62494,Léchelle,54,6618372.0,ADM4
34188,62526,Longueville,136,6434989.0,ADM4
34189,62527,Longvilliers,253,6444003.0,ADM4
34190,62542,Maizières,182,6454302.0,ADM4
34191,62543,Mametz,1986,6439697.0,ADM4
34192,62558,Marquay,185,6429428.0,ADM4
34193,62566,Menneville,714,6425040.0,ADM4
34194,62570,Méricourt,11710,6439720.0,ADM4
34195,62588,Montreuil,2133,6613137.0,ADM4
34196,62597,Moyenneville,270,6617231.0,ADM4
34197,62640,Orville,403,6428791.0,ADM4
34198,62672,Puisieux,683,6443802.0,ADM4
34199,62686,Ramecourt,367,6445693.0,ADM4
34200,62691,Saint-Augustin,794,6428052.0,ADM4
34201,62706,Richebourg,2590,6617296.0,ADM4
34202,62712,Rivière,1126,6439829.0,ADM4
34203,62715,Rocquigny,283,6426075.0,ADM4
34204,62724,Rouvroy,8657,6439840.0,ADM4
34205,62729,Rumilly,247,6618330.0,ADM4
34206,62741,Saint-Amand,125,6618326.0,ADM4
34207,62742,Saint-Aubin,265,6433735.0,ADM4
34208,62743,Sainte-Austreberthe,411,6443435.0,ADM4
34209,62744,Sainte-Catherine,3486,6617456.0,ADM4
34210,62749,Saint-Georges,324,6437842.0,ADM4
34211,62754,Saint-Léger,442,6454732.0,ADM4
34212,62755,Saint-Léonard,3568,6445729.0,ADM4
34213,62765,Saint-Omer,14343,6618320.0,ADM4
34214,62786,Selles,331,6430649.0,ADM4
34215,62790,Senlis,164,6439892.0,ADM4
34216,62814,Thièvres,133,6444768.0,ADM4
34217,62823,Torcy,159,6443873.0,ADM4
34218,62836,Vaudricourt,925,6444782.0,ADM4
34219,62838,Vaulx,92,6454675.0,ADM4
34220,62878,Warlus,374,6444816.0,ADM4
34221,63001,Aigueperse,2709,6613163.0,ADM4
34222,63024,Avèze,182,6450306.0,ADM4
34223,63028,Bagnols,440,6450714.0,ADM4
34224,63031,Beaulieu,423,6616060.0,ADM4
34225,63032,Beaumont,11157,6613687.0,ADM4
34226,63054,Le Broc,672,6457008.0,ADM4
34227,63056,Brousse,346,6454997.0,ADM4
34228,63060,Bussières,97,6441847.0,ADM4
34229,63064,La Celle,85,6456746.0,ADM4
34230,63067,La Cellette,171,6456771.0,ADM4
34231,63082,Champs,394,6424788.0,ADM4
34232,63089,Chappes,1665,6613247.0,ADM4
34233,63129,Cros,178,6454476.0,ADM4
34234,63149,Entraigues,644,6440030.0,ADM4
34235,63152,Espinasse,293,6617318.0,ADM4
